# n msd err cf err var err
1.360000000000000000e+02 2.874002490122905540e-01 1.139750528544123808e-04 5.786511285633495483e-01 9.164491961377433694e-06 3.652005536284059529e-03 1.390445890671679849e-06
1.370000000000000000e+02 2.894813538356055815e-01 1.148364882291239144e-04 5.785869056736537841e-01 9.235680530311365748e-06 3.652005536284059529e-03 1.390445890671679849e-06
1.380000000000000000e+02 2.915607112760076336e-01 1.156977840055921640e-04 5.785201463610377681e-01 9.306880467398713836e-06 3.652005536284059529e-03 1.390445890671679849e-06
1.390000000000000000e+02 2.936441719987413213e-01 1.165612627247427697e-04 5.784624308484692667e-01 9.378278649448159636e-06 3.652005536284059529e-03 1.390445890671679849e-06
1.400000000000000000e+02 2.957270254515533270e-01 1.174250562882226670e-04 5.784043521006925204e-01 9.449724867839208079e-06 3.652005536284059529e-03 1.390445890671679849e-06
1.410000000000000000e+02 2.978112267125793133e-01 1.182899418151427254e-04 5.783497146099061403e-01 9.521281706243382348e-06 3.652005536284059529e-03 1.390445890671679849e-06
1.420000000000000000e+02 2.998989515917802051e-01 1.191567851082889505e-04 5.783026413422078793e-01 9.593018939338310549e-06 3.652005536284059529e-03 1.390445890671679849e-06
1.430000000000000000e+02 3.019815177722903754e-01 1.200221375178829424e-04 5.782463483582834796e-01 9.664658981715498203e-06 3.652005536284059529e-03 1.390445890671679849e-06
1.440000000000000000e+02 3.040639408705618774e-01 1.208879919809669021e-04 5.781905651443725036e-01 9.736362288848279001e-06 3.652005536284059529e-03 1.390445890671679849e-06
1.450000000000000000e+02 3.061457569078485097e-01 1.217541647203836819e-04 5.781344049627722415e-01 9.808114098145280822e-06 3.652005536284059529e-03 1.390445890671679849e-06
1.460000000000000000e+02 3.082258153408134471e-01 1.226201985938308214e-04 5.780757177220809950e-01 9.879877609197627649e-06 3.652005536284059529e-03 1.390445890671679849e-06
1.470000000000000000e+02 3.103057959346983696e-01 1.234867622069755577e-04 5.780176839536161904e-01 9.951706715129874557e-06 3.652005536284059529e-03 1.390445890671679849e-06
1.480000000000000000e+02 3.123883418345079210e-01 1.243549085134602590e-04 5.779651806251189239e-01 1.002368633316109606e-05 3.652005536284059529e-03 1.390445890671679849e-06
1.490000000000000000e+02 3.144699629735311364e-01 1.252232495326299278e-04 5.779116825763007670e-01 1.009570465649530476e-05 3.652005536284059529e-03 1.390445890671679849e-06
1.500000000000000000e+02 3.165536453369027781e-01 1.260929751326359460e-04 5.778626605606559385e-01 1.016785766053034663e-05 3.652005536284059529e-03 1.390445890671679849e-06
1.510000000000000000e+02 3.186368847623795020e-01 1.269630891056479469e-04 5.778134846233258237e-01 1.024006508186099742e-05 3.652005536284059529e-03 1.390445890671679849e-06
1.520000000000000000e+02 3.207181644602267734e-01 1.278329875295447428e-04 5.777614253639292707e-01 1.031227823858434556e-05 3.652005536284059529e-03 1.390445890671679849e-06
1.530000000000000000e+02 3.228006266909303479e-01 1.287039233260197041e-04 5.777121629816925896e-01 1.038459823136120672e-05 3.652005536284059529e-03 1.390445890671679849e-06
1.540000000000000000e+02 3.248837908364194949e-01 1.295757060728200221e-04 5.776647884213953477e-01 1.045700976049145343e-05 3.652005536284059529e-03 1.390445890671679849e-06
1.550000000000000000e+02 3.269657018390158543e-01 1.304475568578571684e-04 5.776158113504018532e-01 1.052945001239119717e-05 3.652005536284059529e-03 1.390445890671679849e-06
1.560000000000000000e+02 3.290480447313403611e-01 1.313201485052587186e-04 5.775682202737353332e-01 1.060197332802618614e-05 3.652005536284059529e-03 1.390445890671679849e-06
1.570000000000000000e+02 3.311300192024401179e-01 1.321931625026367941e-04 5.775205928930066124e-01 1.067455404112095957e-05 3.652005536284059529e-03 1.390445890671679849e-06
1.580000000000000000e+02 3.332119916247039959e-01 1.330667458419858176e-04 5.774735648397768539e-01 1.074720406189785112e-05 3.652005536284059529e-03 1.390445890671679849e-06
1.590000000000000000e+02 3.352942855420204538e-01 1.339410285947109061e-04 5.774276819976935649e-01 1.081993394305837703e-05 3.652005536284059529e-03 1.390445890671679849e-06
1.600000000000000000e+02 3.373755995299511090e-01 1.348154916607419206e-04 5.773806956513288791e-01 1.089270179435917105e-05 3.652005536284059529e-03 1.390445890671679849e-06
1.610000000000000000e+02 3.394560701824855253e-01 1.356901900939876940e-04 5.773328586762880299e-01 1.096551209187585770e-05 3.652005536284059529e-03 1.390445890671679849e-06
1.620000000000000000e+02 3.415366246708190223e-01 1.365654951363382387e-04 5.772857539854981956e-01 1.103839487226605992e-05 3.652005536284059529e-03 1.390445890671679849e-06
